,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
MARS-689-602,2,4,0,0,0,6 3.333,0,0,0,1,0,7,DAVLASHERIDZE M
,33.33%,66.67%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,12,4,0,0,0,16 3.750,0,0,0,1,0,17,
,75.00%,25.00%,0.00%,0.00%,0.00%,,,,,,,,,
METR-302-401,23,18,3,0,0,44 3.454,0,0,0,0,0,44,WANG Y
,52.27%,40.91%,6.82%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,23,18,3,0,0,44 3.455,0,0,0,0,0,44,
,52.27%,40.91%,6.82%,0.00%,0.00%,,,,,,,,,
OCNG-251-401,15,11,4,1,2,33 3.091,0,0,0,3,0,36,COLEMAN C
,45.45%,33.33%,12.12%,3.03%,6.06%,,,,,,,,,
OCNG-251-402,7,5,9,6,1,28 2.393,0,0,0,1,0,29,ESTES E
,25.00%,17.86%,32.14%,21.43%,3.57%,,,,,,,,,
COURSE TOTAL:,22,16,13,7,3,61 2.770,0,0,0,4,0,65,
,36.07%,26.23%,21.31%,11.48%,4.92%,,,,,,,,,
OCNG-252-401,4,2,4,0,1,11 2.727,0,0,0,0,0,11,COLEMAN C
,36.36%,18.18%,36.36%,0.00%,9.09%,,,,,,,,,
COURSE TOTAL:,4,2,4,0,1,11 2.727,0,0,0,0,0,11,
,36.36%,18.18%,36.36%,0.00%,9.09%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR SPRING 2016 - GALVESTON,,,,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,MARINE SCIENCE,,,,,,,,,,,,,
,,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPR,I,S,U,Q,X,TOTAL,INSTRUCTOR
-----------------,-------,-------,------- -------,-------,,------- ----- -----,,-----,-----,-----,-----,,-------,-------------------
OCNG-620-601,6,0,0,0,0,6 4.000,0,0,0,0,0,6,BIGGS D
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,6,0,0,0,0,6 4.000,0,0,0,0,0,6,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
PHYS-201-401,0,3,6,3,1,13 1.846,0,0,0,2,0,15,BOULAHOUACHE C
,0.00%,23.08%,46.15%,23.08%,7.69%,,,,,,,,,
PHYS-201-402,3,5,4,1,1,14 2.571,0,0,0,1,0,15,BOULAHOUACHE C
,21.43%,35.71%,28.57%,7.14%,7.14%,,,,,,,,,
PHYS-201-403,3,1,6,4,0,14 2.214,0,0,0,2,0,16,BOULAHOUACHE C
,21.43%,7.14%,42.86%,28.57%,0.00%,,,,,,,,,
COURSE TOTAL:,6,9,16,8,2,41 2.220,0,0,0,5,0,46,
,14.63%,21.95%,39.02%,19.51%,4.88%,,,,,,,,,
PHYS-202-401,3,4,6,1,2,16 2.312,0,0,0,1,0,17,BOULAHOUACHE C
,18.75%,25.00%,37.50%,6.25%,12.50%,,,,,,,,,
PHYS-202-402,2,7,4,2,1,16 2.438,0,0,0,3,0,19,BOULAHOUACHE C
,12.50%,43.75%,25.00%,12.50%,6.25%,,,,,,,,,
PHYS-202-403,1,5,3,2,0,11 2.454,0,0,0,0,0,11,BOULAHOUACHE C
,9.09%,45.45%,27.27%,18.18%,0.00%,,,,,,,,,
PHYS-202-404,0,4,0,3,0,7 2.143,0,0,0,0,0,7,BOULAHOUACHE C
,0.00%,57.14%,0.00%,42.86%,0.00%,,,,,,,,,
COURSE TOTAL:,6,20,13,8,3,50 2.360,0,0,0,4,0,54,
,12.00%,40.00%,26.00%,16.00%,6.00%,,,,,,,,,
PHYS-208-401,5,6,5,4,0,20 2.600,0,0,0,0,0,20,KLEIN D
,25.00%,30.00%,25.00%,20.00%,0.00%,,,,,,,,,
PHYS-208-402,1,7,3,3,1,15 2.267,0,0,0,0,0,15,KLEIN D
,6.67%,46.67%,20.00%,20.00%,6.67%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR SPRING 2016 - GALVESTON,,,,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,MARINE SCIENCE,,,,,,,,,,,,,
,,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPR,I,S,U,Q,X,TOTAL,INSTRUCTOR
-----------------,-------,-------,------- -------,-------,,------- ----- -----,,-----,-----,-----,-----,,-------,-------------------
PHYS-208-403,1,2,2,2,1,8 2.000,0,0,0,0,0,8,KLEIN D
,12.50%,25.00%,25.00%,25.00%,12.50%,,,,,,,,,
PHYS-208-404,0,6,3,2,0,11 2.364,0,0,0,2,0,13,KLEIN D
,0.00%,54.55%,27.27%,18.18%,0.00%,,,,,,,,,
COURSE TOTAL:,7,21,13,11,2,54 2.370,0,0,0,2,0,56,
,12.96%,38.89%,24.07%,20.37%,3.70%,,,,,,,,,
PHYS-218-401,1,2,8,2,2,15 1.867,0,0,0,1,0,16,KLEIN D
,6.67%,13.33%,53.33%,13.33%,13.33%,,,,,,,,,
PHYS-218-402,2,3,1,2,0,8 2.625,1,0,0,2,0,11,KLEIN D
,25.00%,37.50%,12.50%,25.00%,0.00%,,,,,,,,,
PHYS-218-403,4,8,2,1,2,17 2.647,0,0,0,0,1,18,KLEIN D
,23.53%,47.06%,11.76%,5.88%,11.76%,,,,,,,,,
PHYS-218-404,1,3,3,4,1,12 1.917,0,0,0,1,0,13,KLEIN D
,8.33%,25.00%,25.00%,33.33%,8.33%,,,,,,,,,
PHYS-218-405,2,4,4,5,0,15 2.200,0,0,0,1,0,16,KLEIN D
,13.33%,26.67%,26.67%,33.33%,0.00%,,,,,,,,,
COURSE TOTAL:,10,20,18,14,5,67 2.239,1,0,0,5,1,74,
,14.93%,29.85%,26.87%,20.90%,7.46%,,,,,,,,,
PLAN-642-601,4,2,0,0,0,6 3.667,0,0,0,0,0,6,BRODY S
,66.67%,33.33%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,4,2,0,0,0,6 3.667,0,0,0,0,0,6,
,66.67%,33.33%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR SPRING 2016 - GALVESTON,,,,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,MARINE SCIENCE,,,,,,,,,,,,,
,,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPR,I,S,U,Q,X,TOTAL,INSTRUCTOR
-----------------,-------,-------,------- -------,-------,,------- ----- -----,,-----,-----,-----,-----,,-------,-------------------
DEPARTMENT TOTAL:,525,520,324,159,51,1579 2.829,15,0,0,63,2,1659,
,33.25%,32.93%,20.52%,10.07%,3.23%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR SPRING 2016 - GALVESTON,,,,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,MARITIME ADMINISTRATION,,,,,,,,,,,,,
,,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPR,I,S,U,Q,X,TOTAL,INSTRUCTOR
-----------------,-------,-------,------- -------,-------,,------- ----- -----,,-----,-----,-----,-----,,-------,-------------------
ACCT-229-401,17,28,27,7,2,81 2.630,0,0,0,9,0,90,KNOX K
,20.99%,34.57%,33.33%,8.64%,2.47%,,,,,,,,,
COURSE TOTAL:,17,28,27,7,2,81 2.630,0,0,0,9,0,90,
,20.99%,34.57%,33.33%,8.64%,2.47%,,,,,,,,,
ACCT-230-401,13,16,25,6,1,61 2.557,0,0,0,4,0,65,KNOX K
,21.31%,26.23%,40.98%,9.84%,1.64%,,,,,,,,,
COURSE TOTAL:,13,16,25,6,1,61 2.557,0,0,0,4,0,65,
,21.31%,26.23%,40.98%,9.84%,1.64%,,,,,,,,,
ECON-202-401,12,26,30,18,13,99 2.061,0,0,0,9,0,108,WISEMAN M
,12.12%,26.26%,30.30%,18.18%,13.13%,,,,,,,,,
COURSE TOTAL:,12,26,30,18,13,99 2.061,0,0,0,9,0,108,
,12.12%,26.26%,30.30%,18.18%,13.13%,,,,,,,,,
ECON-203-401,11,16,14,5,4,50 2.500,0,0,0,5,1,56,WISEMAN M
,22.00%,32.00%,28.00%,10.00%,8.00%,,,,,,,,,
COURSE TOTAL:,11,16,14,5,4,50 2.500,0,0,0,5,1,56,
,22.00%,32.00%,28.00%,10.00%,8.00%,,,,,,,,,
ECON-311-401,7,17,17,2,3,46 2.500,0,0,0,2,0,48,BOUDREAUX L
,15.22%,36.96%,36.96%,4.35%,6.52%,,,,,,,,,
COURSE TOTAL:,7,17,17,2,3,46 2.500,0,0,0,2,0,48,
,15.22%,36.96%,36.96%,4.35%,6.52%,,,,,,,,,
ECON-323-401,5,24,12,1,2,44 2.659,0,0,0,0,0,44,MYKONIATIS N
,11.36%,54.55%,27.27%,2.27%,4.55%,,,,,,,,,
COURSE TOTAL:,5,24,12,1,2,44 2.659,0,0,0,0,0,44,
,11.36%,54.55%,27.27%,2.27%,4.55%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR SPRING 2016 - GALVESTON,,,,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,MARITIME ADMINISTRATION,,,,,,,,,,,,,
,,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPR,I,S,U,Q,X,TOTAL,INSTRUCTOR
-----------------,-------,-------,------- -------,-------,,------- ----- -----,,-----,-----,-----,-----,,-------,-------------------
ECON-452-401,4,16,7,0,2,29 2.690,0,0,0,0,0,29,MYKONIATIS N
,13.79%,55.17%,24.14%,0.00%,6.90%,,,,,,,,,
COURSE TOTAL:,4,16,7,0,2,29 2.690,0,0,0,0,0,29,
,13.79%,55.17%,24.14%,0.00%,6.90%,,,,,,,,,
FINC-341-401,7,11,31,8,2,59 2.220,1,0,0,2,0,62,KNOX K
,11.86%,18.64%,52.54%,13.56%,3.39%,,,,,,,,,
COURSE TOTAL:,7,11,31,8,2,59 2.220,1,0,0,2,0,62,
,11.86%,18.64%,52.54%,13.56%,3.39%,,,,,,,,,
MARA-205-401,9,16,1,0,0,26 3.308,0,0,0,0,0,26,BOUDREAUX L
,34.62%,61.54%,3.85%,0.00%,0.00%,,,,,,,,,
MARA-205-402,8,10,3,0,0,21 3.238,0,0,0,0,0,21,BOUDREAUX L
,38.10%,47.62%,14.29%,0.00%,0.00%,,,,,,,,,
MARA-205-403,6,2,0,0,0,8 3.750,0,0,0,0,0,8,BOUDREAUX L
,75.00%,25.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,23,28,4,0,0,55 3.345,0,0,0,0,0,55,
,41.82%,50.91%,7.27%,0.00%,0.00%,,,,,,,,,
MARA-212-401,46,14,4,2,1,67 3.522,0,0,0,0,0,67,FANNING T
,68.66%,20.90%,5.97%,2.99%,1.49%,,,,,,,,,
COURSE TOTAL:,46,14,4,2,1,67 3.522,0,0,0,0,0,67,
,68.66%,20.90%,5.97%,2.99%,1.49%,,,,,,,,,
MARA-250-498,13,27,5,0,0,45 3.178,0,0,0,1,0,46,CONWAY S
,28.89%,60.00%,11.11%,0.00%,0.00%,,,,,,,,,
MARA-250-499,8,24,10,0,0,42 2.952,0,0,0,2,0,44,CONWAY S
,19.05%,57.14%,23.81%,0.00%,0.00%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR SPRING 2016 - GALVESTON,,,,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,MARITIME ADMINISTRATION,,,,,,,,,,,,,
,,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPR,I,S,U,Q,X,TOTAL,INSTRUCTOR
-----------------,-------,-------,------- -------,-------,,------- ----- -----,,-----,-----,-----,-----,,-------,-------------------
COURSE TOTAL:,21,51,15,0,0,87 3.069,0,0,0,3,0,90,
,24.14%,58.62%,17.24%,0.00%,0.00%,,,,,,,,,
MARA-281-401,28,10,5,1,0,44 3.477,0,0,0,2,0,46,BACA D
,63.64%,22.73%,11.36%,2.27%,0.00%,,,,,,,,,
MARA-281-402,21,3,1,1,0,26 3.692,0,0,0,1,0,27,BACA D
,80.77%,11.54%,3.85%,3.85%,0.00%,,,,,,,,,
COURSE TOTAL:,49,13,6,2,0,70 3.557,0,0,0,3,0,73,
,70.00%,18.57%,8.57%,2.86%,0.00%,,,,,,,,,
MARA-301-401,29,43,18,3,0,93 3.054,0,0,0,0,0,93,DONELAN M
,31.18%,46.24%,19.35%,3.23%,0.00%,,,,,,,,,
MARA-301-402,7,21,12,2,0,42 2.786,0,0,0,0,0,42,DONELAN M
,16.67%,50.00%,28.57%,4.76%,0.00%,,,,,,,,,
COURSE TOTAL:,36,64,30,5,0,135 2.970,0,0,0,0,0,135,
,26.67%,47.41%,22.22%,3.70%,0.00%,,,,,,,,,
MARA-304-401,7,52,8,2,0,69 2.928,0,0,0,1,0,70,GLENN W
,10.14%,75.36%,11.59%,2.90%,0.00%,,,,,,,,,
COURSE TOTAL:,7,52,8,2,0,69 2.928,0,0,0,1,0,70,
,10.14%,75.36%,11.59%,2.90%,0.00%,,,,,,,,,
MARA-363-401,19,21,26,12,4,82 2.476,0,0,0,8,0,90,FRANKLIN C
,23.17%,25.61%,31.71%,14.63%,4.88%,,,,,,,,,
COURSE TOTAL:,19,21,26,12,4,82 2.476,0,0,0,8,0,90,
,23.17%,25.61%,31.71%,14.63%,4.88%,,,,,,,,,
MARA-373-401,28,9,1,0,0,38 3.710,0,0,0,1,0,39,GREFENSTETTE-MOON C
,73.68%,23.68%,2.63%,0.00%,0.00%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR SPRING 2016 - GALVESTON,,,,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,MARITIME ADMINISTRATION,,,,,,,,,,,,,
,,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPR,I,S,U,Q,X,TOTAL,INSTRUCTOR
-----------------,-------,-------,------- -------,-------,,------- ----- -----,,-----,-----,-----,-----,,-------,-------------------
COURSE TOTAL:,28,9,1,0,0,38 3.711,0,0,0,1,0,39,
,73.68%,23.68%,2.63%,0.00%,0.00%,,,,,,,,,
MARA-401-401,36,18,4,0,0,58 3.552,0,0,0,0,0,58,HARK J
,62.07%,31.03%,6.90%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,36,18,4,0,0,58 3.552,0,0,0,0,0,58,
,62.07%,31.03%,6.90%,0.00%,0.00%,,,,,,,,,
MARA-402-401,12,27,17,3,3,62 2.677,0,0,0,0,0,62,BAKER R
,19.35%,43.55%,27.42%,4.84%,4.84%,,,,,,,,,
COURSE TOTAL:,12,27,17,3,3,62 2.677,0,0,0,0,0,62,
,19.35%,43.55%,27.42%,4.84%,4.84%,,,,,,,,,
MARA-416-401,7,29,14,5,2,57 2.596,0,0,0,1,1,59,DONELAN M
,12.28%,50.88%,24.56%,8.77%,3.51%,,,,,,,,,
MARA-416-936,17,9,2,1,0,29 3.448,0,0,0,1,0,30,WATERWORTH L
,58.62%,31.03%,6.90%,3.45%,0.00%,,,,,,,,,
COURSE TOTAL:,24,38,16,6,2,86 2.884,0,0,0,2,1,89,
,27.91%,44.19%,18.60%,6.98%,2.33%,,,,,,,,,
MARA-421-402,40,6,0,0,0,46 3.870,0,0,0,0,0,46,FITZHUGH T
,86.96%,13.04%,0.00%,0.00%,0.00%,,,,,,,,,
MARA-421-403,43,3,2,0,0,48 3.854,0,0,0,0,0,48,FITZHUGH T
,89.58%,6.25%,4.17%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,83,9,2,0,0,94 3.862,0,0,0,0,0,94,
,88.30%,9.57%,2.13%,0.00%,0.00%,,,,,,,,,
MARA-424-901,8,6,1,0,0,15 3.467,0,0,0,0,0,15,GREFENSTETTE-MOON C
,53.33%,40.00%,6.67%,0.00%,0.00%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR SPRING 2016 - GALVESTON,,,,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,MARITIME ADMINISTRATION,,,,,,,,,,,,,
,,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPR,I,S,U,Q,X,TOTAL,INSTRUCTOR
-----------------,-------,-------,------- -------,-------,,------- ----- -----,,-----,-----,-----,-----,,-------,-------------------
MARA-424-903,9,4,2,0,1,16 3.250,0,0,0,0,0,16,GREFENSTETTE-MOON C
,56.25%,25.00%,12.50%,0.00%,6.25%,,,,,,,,,
COURSE TOTAL:,17,10,3,0,1,31 3.355,0,0,0,0,0,31,
,54.84%,32.26%,9.68%,0.00%,3.23%,,,,,,,,,
MARA-435-401,30,1,0,0,0,31 3.968,0,0,0,0,0,31,FITZHUGH T
,96.77%,3.23%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,30,1,0,0,0,31 3.968,0,0,0,0,0,31,
,96.77%,3.23%,0.00%,0.00%,0.00%,,,,,,,,,
MARA-440-901,5,13,10,4,2,34 2.441,0,0,0,0,0,34,MYKONIATIS N
,14.71%,38.24%,29.41%,11.76%,5.88%,,,,,,,,,
MARA-440-902,2,8,4,2,2,18 2.333,0,0,0,0,0,18,MYKONIATIS N
,11.11%,44.44%,22.22%,11.11%,11.11%,,,,,,,,,
COURSE TOTAL:,7,21,14,6,4,52 2.404,0,0,0,0,0,52,
,13.46%,40.38%,26.92%,11.54%,7.69%,,,,,,,,,
MARA-466-901,5,22,8,0,0,35 2.914,0,0,0,0,0,35,FRANKLIN C
,14.29%,62.86%,22.86%,0.00%,0.00%,,,,,,,,,
MARA-466-902,2,12,7,1,0,22 2.682,0,0,0,0,0,22,FRANKLIN C
,9.09%,54.55%,31.82%,4.55%,0.00%,,,,,,,,,
COURSE TOTAL:,7,34,15,1,0,57 2.825,0,0,0,0,0,57,
,12.28%,59.65%,26.32%,1.75%,0.00%,,,,,,,,,
MARA-470-401,0,27,3,0,0,30 2.900,0,0,0,0,0,30,GLENN W
,0.00%,90.00%,10.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,0,27,3,0,0,30 2.900,0,0,0,0,0,30,
,0.00%,90.00%,10.00%,0.00%,0.00%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR SPRING 2016 - GALVESTON,,,,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,MARITIME ADMINISTRATION,,,,,,,,,,,,,
,,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPR,I,S,U,Q,X,TOTAL,INSTRUCTOR
-----------------,-------,-------,------- -------,-------,,------- ----- -----,,-----,-----,-----,-----,,-------,-------------------
MARA-489-699,13,11,4,0,0,28 3.321,0,0,0,0,0,28,CONWAY S
,46.43%,39.29%,14.29%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,13,11,4,0,0,28 3.321,0,0,0,0,0,28,
,46.43%,39.29%,14.29%,0.00%,0.00%,,,,,,,,,
MARA-610-699,19,3,0,0,0,22 3.864,5,0,0,0,0,27,MILESKI J
,86.36%,13.64%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,19,3,0,0,0,22 3.864,5,0,0,0,0,27,
,86.36%,13.64%,0.00%,0.00%,0.00%,,,,,,,,,
MARA-623-601,5,16,9,0,0,30 2.867,0,0,0,1,0,31,MYKONIATIS N
,16.67%,53.33%,30.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,5,16,9,0,0,30 2.867,0,0,0,1,0,31,
,16.67%,53.33%,30.00%,0.00%,0.00%,,,,,,,,,
MARA-641-601,10,6,1,0,0,17 3.529,0,0,0,2,0,19,DURU O
,58.82%,35.29%,5.88%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,10,6,1,0,0,17 3.529,0,0,0,2,0,19,
,58.82%,35.29%,5.88%,0.00%,0.00%,,,,,,,,,
MARA-660-699,6,2,4,0,1,13 2.923,0,0,0,0,0,13,GLENN W
,46.15%,15.38%,30.77%,0.00%,7.69%,,,,,,,,,
COURSE TOTAL:,6,2,4,0,1,13 2.923,0,0,0,0,0,13,
,46.15%,15.38%,30.77%,0.00%,7.69%,,,,,,,,,
MARA-664-601,12,14,4,0,0,30 3.267,0,0,0,2,0,32,FRANKLIN C
,40.00%,46.67%,13.33%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,12,14,4,0,0,30 3.267,0,0,0,2,0,32,
,40.00%,46.67%,13.33%,0.00%,0.00%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR SPRING 2016 - GALVESTON,,,,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,MARITIME ADMINISTRATION,,,,,,,,,,,,,
,,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPR,I,S,U,Q,X,TOTAL,INSTRUCTOR
-----------------,-------,-------,------- -------,-------,,------- ----- -----,,-----,-----,-----,-----,,-------,-------------------
MARA-670-601,4,4,2,0,0,10 3.200,0,0,0,1,0,11,GHAREHGOZLI A
,40.00%,40.00%,20.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,4,4,2,0,0,10 3.200,0,0,0,1,0,11,
,40.00%,40.00%,20.00%,0.00%,0.00%,,,,,,,,,
MARA-672-601,17,2,0,0,0,19 3.895,4,0,0,2,0,25,MILESKI J
,89.47%,10.53%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,17,2,0,0,0,19 3.895,4,0,0,2,0,25,
,89.47%,10.53%,0.00%,0.00%,0.00%,,,,,,,,,
MGMT-211-401,8,3,1,0,0,12 3.583,0,0,0,0,0,12,FRANKLIN C
,66.67%,25.00%,8.33%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,8,3,1,0,0,12 3.583,0,0,0,0,0,12,
,66.67%,25.00%,8.33%,0.00%,0.00%,,,,,,,,,
MGMT-481-401,18,32,3,0,0,53 3.283,0,0,0,0,0,53,KNOX K
,33.96%,60.38%,5.66%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,18,32,3,0,0,53 3.283,0,0,0,0,0,53,
,33.96%,60.38%,5.66%,0.00%,0.00%,,,,,,,,,
MKTG-321-401,19,30,12,1,0,62 3.081,0,0,0,0,0,62,GREFENSTETTE-MOON C
,30.65%,48.39%,19.35%,1.61%,0.00%,,,,,,,,,
COURSE TOTAL:,19,30,12,1,0,62 3.081,0,0,0,0,0,62,
,30.65%,48.39%,19.35%,1.61%,0.00%,,,,,,,,,
SCMT-303-401,12,21,32,2,9,76 2.329,0,0,0,3,0,79,WISEMAN M
,15.79%,27.63%,42.11%,2.63%,11.84%,,,,,,,,,
COURSE TOTAL:,12,21,32,2,9,76 2.329,0,0,0,3,0,79,
,15.79%,27.63%,42.11%,2.63%,11.84%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR SPRING 2016 - GALVESTON,,,,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,MARITIME ADMINISTRATION,,,,,,,,,,,,,
,,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPR,I,S,U,Q,X,TOTAL,INSTRUCTOR
-----------------,-------,-------,------- -------,-------,,------- ----- -----,,-----,-----,-----,-----,,-------,-------------------
SCMT-364-401,32,12,9,2,1,56 3.286,0,0,0,0,0,56,WANG P
,57.14%,21.43%,16.07%,3.57%,1.79%,,,,,,,,,
COURSE TOTAL:,32,12,9,2,1,56 3.286,0,0,0,0,0,56,
,57.14%,21.43%,16.07%,3.57%,1.79%,,,,,,,,,
DEPARTMENT TOTAL:,696,747,412,91,55,2001 2.969,10,0,0,60,2,2073,
,34.78%,37.33%,20.59%,4.55%,2.75%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR SPRING 2016 - GALVESTON,,,,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,MARITIME SYSTEMS ENGINEERING,,,,,,,,,,,,,
,,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPR,I,S,U,Q,X,TOTAL,INSTRUCTOR
-----------------,-------,-------,------- -------,-------,,------- ----- -----,,-----,-----,-----,-----,,-------,-------------------
CVEN-446-401,4,8,9,3,2,26 2.346,0,0,0,0,0,26,JIN J
,15.38%,30.77%,34.62%,11.54%,7.69%,,,,,,,,,
COURSE TOTAL:,4,8,9,3,2,26 2.346,0,0,0,0,0,26,
,15.38%,30.77%,34.62%,11.54%,7.69%,,,,,,,,,
ENGR-111-401,3,3,2,0,1,9 2.778,1,0,0,2,0,12,KARIMI M
,33.33%,33.33%,22.22%,0.00%,11.11%,,,,,,,,,
ENGR-111-402,0,3,3,0,0,6 2.500,0,0,0,4,0,10,KARIMI M
,0.00%,50.00%,50.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,3,6,5,0,1,15 2.667,1,0,0,6,0,22,
,20.00%,40.00%,33.33%,0.00%,6.67%,,,,,,,,,
ENGR-112-401,2,5,2,1,0,10 2.800,0,0,0,0,0,10,HAYATDAVOODI M
,20.00%,50.00%,20.00%,10.00%,0.00%,,,,,,,,,
ENGR-112-402,0,9,3,0,0,12 2.750,0,0,0,0,0,12,HAYATDAVOODI M
,0.00%,75.00%,25.00%,0.00%,0.00%,,,,,,,,,
ENGR-112-403,0,4,7,0,1,12 2.167,0,0,0,0,0,12,HAYATDAVOODI M
,0.00%,33.33%,58.33%,0.00%,8.33%,,,,,,,,,
ENGR-112-404,0,3,4,4,1,12 1.750,0,0,0,0,0,12,HAYATDAVOODI M
,0.00%,25.00%,33.33%,33.33%,8.33%,,,,,,,,,
COURSE TOTAL:,2,21,16,5,2,46 2.348,0,0,0,0,0,46,
,4.35%,45.65%,34.78%,10.87%,4.35%,,,,,,,,,
MASE-100-401,3,12,12,3,1,31 2.419,0,0,0,4,1,36,HERMAN D
,9.68%,38.71%,38.71%,9.68%,3.23%,,,,,,,,,
COURSE TOTAL:,3,12,12,3,1,31 2.419,0,0,0,4,1,36,
,9.68%,38.71%,38.71%,9.68%,3.23%,,,,,,,,,
,,,,TEXAS A&M UNIVERSITY AT GALVESTON,,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR SPRING 2016 - GALVESTON,,,,,,,,,,,
COLLEGE:,TAMU AT GALVESTON,,,,,,,,,,,,,
DEPARTMENT:,MARITIME SYSTEMS ENGINEERING,,,,,,,,,,,,,
,,,,,,TOTAL,,,,,,,,
